time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-05T07:30:21.575Z,39.1301,-119.4072,10.7556,0.78,ml,10,92.54,0.155,0.1175,nn,nn00497410,2015-06-06T16:59:58.231Z,"19km SE of Dayton, Nevada",earthquake
2015-06-05T07:23:11.730Z,36.0275,-118.0245,3.71,0.81,ml,21,66,0.1105,0.14,ci,ci37393896,2015-06-05T15:06:07.600Z,"7km WSW of Coso Junction, California",earthquake
2015-06-05T07:16:32.130Z,33.9755,-117.2231667,12.94,1.49,ml,60,40,0.0504,0.12,ci,ci37393888,2015-06-05T15:00:00.770Z,"6km N of Moreno Valley, California",earthquake
2015-06-05T07:05:59.980Z,37.4305,-116.8268,17.6156,0.3,ml,7,271.62,0.299,0.1874,nn,nn00497514,2015-06-06T16:56:36.109Z,"47km SE of Goldfield, Nevada",earthquake
2015-06-05T06:50:08.000Z,61.1897,-152.2131,3.9,0.4,ml,,,,0.3,ak,ak11617503,2015-06-09T19:57:27.543Z,"74km NW of Nikiski, Alaska",earthquake
2015-06-05T06:47:19.614Z,37.3394,-117.1336,15.9843,0.66,ml,10,198.97,0.368,0.1426,nn,nn00497513,2015-06-06T16:49:51.485Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-05T06:40:05.053Z,37.3389,-117.1342,16.9338,0.21,ml,8,221.48,0.368,0.1323,nn,nn00497512,2015-06-06T16:46:36.533Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-05T06:39:33.830Z,36.7007,-98.5796,4.59,2.8,mb_lg,,110,0.313,0.41,us,us20002m8c,2015-06-05T14:42:00.406Z,"13km SSE of Alva, Oklahoma",earthquake
2015-06-05T06:37:15.860Z,36.1823333,-117.885,2.03,1.07,ml,13,63,0.1743,0.17,ci,ci37393880,2015-06-05T16:49:05.110Z,"15km SE of Olancha, California",earthquake
2015-06-05T06:34:13.000Z,62.8999,-149.42,72.2,1.1,ml,,,,0.44,ak,ak11617485,2015-06-09T19:57:39.205Z,"59km SSW of Cantwell, Alaska",earthquake
2015-06-05T06:21:10.570Z,35.8618333,-117.689,3.69,0.64,ml,19,78,0.08141,0.2,ci,ci37393872,2015-06-05T14:51:07.345Z,"21km ESE of Little Lake, California",earthquake
2015-06-05T06:20:51.392Z,37.362,-117.1297,7.2658,0.07,ml,7,226.45,0.389,0.1372,nn,nn00497458,2015-06-06T02:45:02.382Z,"39km SSE of Goldfield, Nevada",earthquake
2015-06-05T06:19:39.618Z,37.3491,-117.1086,14.9432,1.08,ml,7,200.74,0.37,0.093,nn,nn00497363,2015-06-06T02:40:14.125Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-05T06:19:23.060Z,35.8605,-117.6915,4.06,0.98,ml,16,76,0.079,0.12,ci,ci37393864,2015-06-05T14:47:17.354Z,"21km ESE of Little Lake, California",earthquake
2015-06-05T06:16:14.770Z,35.8573333,-117.6878333,4.11,0.49,ml,17,53,0.0793,0.16,ci,ci37393856,2015-06-05T14:44:12.693Z,"22km ESE of Little Lake, California",earthquake
2015-06-05T06:15:25.597Z,37.3342,-117.1188,15.4801,0.63,ml,7,220.59,0.36,0.1239,nn,nn00497511,2015-06-06T16:43:23.006Z,"42km SSE of Goldfield, Nevada",earthquake
2015-06-05T06:14:07.550Z,34.1385,-117.4261667,4.94,1.16,ml,35,41,0.03348,0.16,ci,ci37393848,2015-06-05T14:42:40.180Z,"5km NNE of Fontana, California",earthquake
2015-06-05T06:11:19.420Z,46.8531667,-121.7603333,2.82,1.11,ml,12,64,0.02569,0.08,uw,uw61033171,2015-06-09T18:29:27.160Z,"28km NNW of Packwood, Washington",earthquake
2015-06-05T06:11:16.740Z,35.8626667,-117.6903333,4.38,3.31,ml,48,34,0.08114,0.13,ci,ci37393840,2015-06-06T03:20:25.351Z,"21km ESE of Little Lake, California",earthquake
2015-06-05T06:08:18.000Z,60.5831,-150.8182,47.3,1.7,ml,,,,0.36,ak,ak11617464,2015-06-09T19:56:36.846Z,"5km NNW of Sterling, Alaska",earthquake
2015-06-05T06:05:36.000Z,62.9288,-151.7771,17.1,1.1,ml,,,,0.8,ak,ak11621658,2015-06-09T19:56:55.516Z,"108km NW of Talkeetna, Alaska",earthquake
2015-06-05T05:53:53.560Z,38.7561667,-122.7116667,1.13,1.28,md,37,44,0.01541,0.07,nc,nc72461201,2015-06-05T20:41:54.350Z,"4km ESE of The Geysers, California",earthquake
2015-06-05T05:53:45.810Z,38.7575,-122.7098333,1.11,1.09,md,26,42,0.01348,0.08,nc,nc72461196,2015-06-05T20:44:38.250Z,"4km ESE of The Geysers, California",earthquake
2015-06-05T05:49:59.740Z,38.793499,-122.8073349,2.68,1.12,md,23,72,0.006147,0.04,nc,nc72461191,2015-06-05T05:51:34.930Z,"4km WNW of The Geysers, California",earthquake
2015-06-05T05:43:32.950Z,19.0077,-70.4273,82.55,4,mb,,114,0.504,0.67,us,us20002m7y,2015-06-05T06:22:09.334Z,"6km S of Sabana del Puerto, Dominican Republic",earthquake
2015-06-05T05:42:37.450Z,37.5858333,-118.7936667,8.79,0.96,md,27,87,0.02846,0.04,nc,nc72461186,2015-06-05T16:37:07.791Z,"17km ESE of Mammoth Lakes, California",earthquake
2015-06-05T05:40:10.000Z,61.9145,-150.7928,62.5,1.5,ml,,,,0.39,ak,ak11621657,2015-06-09T19:56:54.756Z,"43km WNW of Willow, Alaska",earthquake
2015-06-05T05:31:08.000Z,67.5549,-145.6309,8.8,1.7,ml,,,,0.75,ak,ak11621656,2015-06-15T21:40:47.381Z,"63km S of Arctic Village, Alaska",earthquake
2015-06-05T05:27:57.980Z,38.8218333,-122.7648333,2.4,0.22,md,17,55,0.009494,0.02,nc,nc72461181,2015-06-06T03:31:29.030Z,"3km W of Cobb, California",earthquake
2015-06-05T04:56:52.000Z,60.0107,-141.1551,7.1,1.7,ml,,,,0.53,ak,ak11617425,2015-06-09T19:57:14.272Z,"71km E of Cape Yakataga, Alaska",earthquake
2015-06-05T04:17:52.090Z,38.757,-122.7218333,2.68,0.49,md,28,59,0.01663,0.08,nc,nc72461171,2015-06-05T17:30:35.030Z,"3km SE of The Geysers, California",earthquake
2015-06-05T04:09:39.800Z,46.4675,-122.3883333,19.42,0.3,md,8,277,0.133,0.11,uw,uw61033056,2015-06-05T20:53:56.050Z,"13km SW of Morton, Washington",earthquake
2015-06-05T04:09:34.560Z,19.4379997,-155.610672,3.08,1.78,md,11,91,0.01566,0.3,hv,hv60953436,2015-06-05T04:12:38.950Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-05T04:08:43.470Z,35.8606667,-117.6883333,3.72,0.63,ml,16,78,0.08107,0.17,ci,ci37393824,2015-06-05T14:17:31.799Z,"21km ESE of Little Lake, California",earthquake
2015-06-05T04:04:54.000Z,51.5464,-178.0741,39.2,2.3,ml,,,,0.5,ak,ak11617392,2015-06-09T19:57:17.298Z,"37km S of Tanaga Volcano, Alaska",earthquake
2015-06-05T04:04:37.510Z,19.173666,-155.4355011,29.82,1.89,md,39,161,0.03103,0.11,hv,hv60953426,2015-06-05T04:07:52.980Z,"5km SE of Pahala, Hawaii",earthquake
2015-06-05T03:47:09.000Z,62.6302,-151.4816,5.1,1.8,ml,,,,0.63,ak,ak11617384,2015-06-09T19:56:40.563Z,"78km WNW of Talkeetna, Alaska",earthquake
2015-06-05T03:38:50.000Z,58.2395,-155.525,1,0.8,ml,,,,0.22,ak,ak11617382,2015-06-09T19:57:38.224Z,"83km SE of King Salmon, Alaska",earthquake
2015-06-05T03:35:50.830Z,41.37,-122.0925,2.65,0.86,md,8,96,0.08011,0.08,nc,nc72461161,2015-06-05T16:14:47.840Z,"13km NNE of McCloud, California",earthquake
2015-06-05T03:27:29.520Z,35.8638333,-117.6878333,5.37,0.28,ml,10,79,0.08344,0.07,ci,ci37393816,2015-06-05T16:45:45.096Z,"21km ESE of Little Lake, California",earthquake
2015-06-05T03:16:55.960Z,38.7849998,-122.7441635,2,1.17,md,15,68,0.02409,0.03,nc,nc72461156,2015-06-05T03:18:28.860Z,"1km NE of The Geysers, California",earthquake
2015-06-05T03:16:04.640Z,36.6553333,-120.8501667,0.5,1.62,md,23,103,0.04668,0.07,nc,nc72461151,2015-06-05T07:30:32.330Z,"38km SSW of South Dos Palos, California",earthquake
2015-06-05T03:05:07.260Z,35.8641667,-117.6845,3.93,0.54,ml,13,81,0.08562,0.12,ci,ci37393808,2015-06-05T14:14:26.178Z,"22km ESE of Little Lake, California",earthquake
2015-06-05T03:01:46.000Z,63.3778,-150.1061,8.5,1.2,ml,,,,0.51,ak,ak11617355,2015-06-09T19:56:39.368Z,"57km W of Cantwell, Alaska",earthquake
2015-06-05T02:51:43.000Z,61.3098,-150.9238,60.5,1.4,ml,,,,0.32,ak,ak11621650,2015-06-09T19:57:42.997Z,"55km W of Anchorage, Alaska",earthquake
2015-06-05T02:32:27.591Z,36.7539,-116.2693,8.9996,0.51,ml,16,108.65,0.053,0.1224,nn,nn00497328,2015-06-06T02:37:11.171Z,"46km ESE of Beatty, Nevada",earthquake
2015-06-05T02:27:59.509Z,37.3416,-117.1271,11.0391,1.04,ml,11,204.02,0.369,0.1484,nn,nn00497327,2015-06-06T02:36:51.874Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-05T02:22:16.575Z,37.3094,-117.0879,18.7758,0.71,ml,10,197.09,0.332,0.1115,nn,nn00497326,2015-06-06T02:36:35.899Z,"46km SSE of Goldfield, Nevada",earthquake
2015-06-05T02:19:31.093Z,36.4891,-115.8213,16.0505,0.49,ml,12,276.26,0.207,0.0936,nn,nn00497325,2015-06-06T02:36:24.387Z,"34km NNE of Pahrump, Nevada",earthquake
2015-06-05T02:17:31.352Z,36.4772,-115.8645,16.4677,0.22,ml,9,288.96,0.201,0.1024,nn,nn00497332,2015-06-06T02:37:23.017Z,"31km NNE of Pahrump, Nevada",earthquake
2015-06-05T02:16:12.872Z,36.8844,-117.4787,10.9004,0.92,ml,12,192.75,0.1,0.095,nn,nn00497323,2015-06-06T02:36:08.767Z,"60km ENE of Lone Pine, California",earthquake
2015-06-05T02:10:01.400Z,38.7966652,-122.7624969,1.2,0.64,md,9,72,0.02017,0.02,nc,nc72461146,2015-06-05T02:11:34.370Z,"2km NNW of The Geysers, California",earthquake
2015-06-05T02:03:25.916Z,37.2885,-116.4735,5.6085,-0.01,ml,3,315.46,0.03,0.014,nn,nn00497510,2015-06-06T16:40:09.368Z,"49km NNE of Beatty, Nevada",earthquake
2015-06-05T01:55:48.600Z,17.979,-65.5039,24,2.3,Md,3,262.8,0.12576414,0.23,pr,pr15156000,2015-06-05T06:19:47.757Z,"13km SSW of Esperanza, Puerto Rico",earthquake
2015-06-05T01:54:57.212Z,37.331,-117.1259,18.2874,0.55,ml,9,201.88,0.358,0.1694,nn,nn00497322,2015-06-06T02:35:45.034Z,"43km SSE of Goldfield, Nevada",earthquake
2015-06-05T01:48:15.613Z,36.4144,-115.4769,6.8563,0.28,ml,8,203.04,0.273,0.1962,nn,nn00497508,2015-06-06T16:37:01.090Z,"35km NNW of Summerlin South, Nevada",earthquake
2015-06-05T01:47:11.000Z,51.6803,-179.8475,92.1,2.2,ml,,,,0.39,ak,ak11621649,2015-06-09T19:56:52.616Z,"48km SE of Semisopochnoi Island, Alaska",earthquake
2015-06-05T01:22:14.271Z,37.3441,-117.1225,13.3696,0.28,ml,9,204.45,0.371,0.1261,nn,nn00497446,2015-06-06T02:44:52.564Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-05T01:19:34.580Z,40.3793333,-121.5208333,5.23,0.66,md,6,173,0.07659,0.04,nc,nc71093179,2015-06-12T22:37:18.360Z,"25km WNW of Chester, California",earthquake
2015-06-05T01:19:20.210Z,40.3843333,-121.5056667,9.14,0.81,md,8,171,0.06422,0.08,nc,nc72461141,2015-06-12T22:36:47.780Z,"24km WNW of Chester, California",earthquake
2015-06-05T01:14:34.330Z,38.7803333,-122.751,2.5,0.21,md,16,64,0.01153,0.08,nc,nc72461136,2015-06-05T06:37:23.590Z,"0km NE of The Geysers, California",earthquake
2015-06-05T01:03:08.000Z,64.6565,-149.3643,15.2,0.6,ml,,,,0.34,ak,ak11617303,2015-06-09T19:57:16.438Z,"14km NW of North Nenana, Alaska",earthquake
2015-06-05T00:53:51.000Z,61.973,-150.824,65.5,1.5,ml,,,,0.29,ak,ak11617282,2015-06-09T19:57:19.683Z,"48km WNW of Willow, Alaska",earthquake
2015-06-05T00:53:12.170Z,33.464,-116.4348333,6.09,0.56,ml,17,118,0.05973,0.13,ci,ci37393800,2015-06-05T14:12:21.936Z,"24km NNW of Borrego Springs, California",earthquake
2015-06-05T00:40:07.993Z,37.3538,-117.1208,5.4574,0.22,ml,4,309.37,0.38,0.1298,nn,nn00497445,2015-06-06T02:44:42.819Z,"40km SSE of Goldfield, Nevada",earthquake
2015-06-05T00:31:58.690Z,-8.5073,158.9849,138.97,4.5,mb,,114,1.326,0.46,us,us20002pzx,2015-06-20T05:09:52.019Z,"50km S of Dadali, Solomon Islands",earthquake
2015-06-05T00:27:08.730Z,19.3365,-155.1778333,8.26,3.18,ml,51,82,0.04348,0.07,hv,hv60953236,2015-06-09T22:35:06.572Z,"13km SSE of Volcano, Hawaii",earthquake
2015-06-05T00:22:32.160Z,33.2928333,-116.7428333,13.42,0.9,ml,31,44,0.05825,0.13,ci,ci37393792,2015-06-05T00:30:05.365Z,"6km NNE of Lake Henshaw, California",earthquake
2015-06-05T00:09:07.980Z,37.3074,72.218,241.11,4.1,mb,,57,0.496,1.38,us,us20002m61,2015-06-07T04:09:32.379Z,"35km E of Roshtqal'a, Tajikistan",earthquake
2015-06-04T23:55:08.260Z,19.1828327,-155.4881592,32.92,2.13,md,38,83,0.03674,0.19,hv,hv60953211,2015-06-04T23:58:20.820Z,"2km SSW of Pahala, Hawaii",earthquake
2015-06-04T23:44:56.000Z,57.0597,-157.7552,14.7,2.6,ml,,,,0.73,ak,ak11617117,2015-06-11T22:06:20.040Z,"108km NE of Chignik Lake, Alaska",earthquake
2015-06-04T23:37:17.890Z,38.7983322,-122.7411652,2.41,0.57,md,9,91,0.01547,0.02,nc,nc72461126,2015-06-04T23:38:52.390Z,"2km NNE of The Geysers, California",earthquake
2015-06-04T23:36:04.700Z,38.8175,-122.8178333,8.77,0.41,md,20,136,0.008449,0.23,nc,nc72461121,2015-06-05T06:15:19.560Z,"6km NW of The Geysers, California",earthquake
2015-06-04T23:35:15.880Z,36.0076667,-117.7205,0.35,0.25,ml,8,114,0.04029,0.12,ci,ci37393784,2015-06-05T00:27:42.062Z,"18km ENE of Little Lake, California",earthquake
2015-06-04T23:34:28.660Z,33.5995,-116.8128333,9.63,0.61,ml,22,60,0.04109,0.09,ci,ci37393768,2015-06-05T00:25:11.062Z,"14km WNW of Anza, California",earthquake
2015-06-04T23:33:21.570Z,33.216,-116.7443333,9.01,1.25,ml,34,43,0.02331,0.14,ci,ci37393760,2015-06-05T00:22:58.590Z,"3km SSE of Lake Henshaw, California",earthquake
2015-06-04T23:31:40.680Z,33.7028333,-116.8071667,16.5,0.6,mh,7,218,0.09852,0.07,ci,ci37393776,2015-06-05T00:20:06.997Z,"9km WSW of Idyllwild, California",earthquake
2015-06-04T23:24:35.100Z,44.6263,-111.8951,10.9,1,mc,15,93.59999251,0.1931378,0.21,mb,mb15929520,2015-06-05T17:00:38.891Z,"55km E of Lima, Montana",earthquake
2015-06-04T23:15:43.120Z,5.9785,116.5289,10,6,mww,,20,6.433,0.81,us,us20002m5s,2015-06-17T08:34:00.885Z,"15km W of Ranau, Malaysia",earthquake
2015-06-04T23:14:09.000Z,64.985,-147.3557,0,1.1,ml,,,,0.48,ak,ak11617043,2015-06-10T08:17:21.786Z,"22km NNE of Badger, Alaska",earthquake
2015-06-04T23:14:06.100Z,44.654,-111.9125,13.9,1,mc,13,89.9999928,0.1913412,0.17,mb,mb15271831,2015-06-05T17:00:34.256Z,"53km E of Lima, Montana",earthquake
2015-06-04T23:13:21.820Z,38.8113333,-122.7918333,3.74,0.5,md,30,39,0.004317,0.03,nc,nc72461091,2015-06-09T01:18:19.546Z,"4km NW of The Geysers, California",earthquake
2015-06-04T23:06:32.830Z,33.9678333,-116.966,9.23,1.41,ml,48,45,0.1279,0.11,ci,ci37393744,2015-06-04T23:25:46.750Z,"4km NNE of Beaumont, California",earthquake
2015-06-04T23:02:06.000Z,63.4647,-151.282,8.6,1.1,ml,9,104.3999916,,0.52,ak,ak11622421,2015-06-10T08:17:04.309Z,"116km W of Cantwell, Alaska",earthquake
2015-06-04T22:59:07.030Z,-3.6219,142.943,35,4.4,mb,,154,7.109,1.16,us,us20002pzp,2015-06-20T03:11:12.265Z,"68km N of Ambunti, Papua New Guinea",earthquake
2015-06-04T22:48:16.000Z,60.0974,-139.5124,15.2,1.8,ml,,,,0.41,ak,ak11622420,2015-06-15T21:41:04.202Z,"62km N of Yakutat, Alaska",earthquake
2015-06-04T22:22:03.900Z,38.8113333,-122.8216667,2.92,1.46,md,50,49,0.006364,0.05,nc,nc72461071,2015-06-13T01:55:15.180Z,"6km NW of The Geysers, California",earthquake
2015-06-04T22:16:36.979Z,37.3543,-117.1231,14.0986,0.79,ml,7,206.47,0.381,0.1307,nn,nn00497285,2015-06-04T23:36:43.053Z,"40km SSE of Goldfield, Nevada",earthquake
2015-06-04T22:13:22.180Z,35.8868333,-121.473,9.17,1.98,md,34,189,0.08774,0.09,nc,nc72461061,2015-06-05T05:31:00.047Z,"37km NW of San Simeon, California",earthquake
2015-06-04T22:06:50.000Z,58.1715,-155.3436,0.7,0.7,ml,8,118.7999905,,0.12,ak,ak11616996,2015-06-10T08:16:39.392Z,"96km SE of King Salmon, Alaska",earthquake
2015-06-04T22:00:52.740Z,38.7771683,-122.7558365,0.88,0.9,md,16,59,0.01007,0.04,nc,nc72461056,2015-06-04T22:02:27.630Z,"0km ESE of The Geysers, California",earthquake
2015-06-04T21:55:14.448Z,37.3371,-117.1196,13.9885,0.88,ml,11,203.01,0.363,0.1339,nn,nn00497281,2015-06-06T00:36:17.379Z,"42km SSE of Goldfield, Nevada",earthquake
2015-06-04T21:53:48.000Z,63.2779,-151.0873,17.5,0.8,ml,6,125.9999899,,0.69,ak,ak11622417,2015-06-10T08:17:03.049Z,"107km W of Cantwell, Alaska",earthquake
2015-06-04T21:47:11.000Z,51.8299,178.5263,101.6,2.6,ml,,223,,0.35,us,us20002nit,2015-06-15T21:41:07.699Z,"13km S of Little Sitkin Island, Alaska",earthquake
2015-06-04T21:46:19.540Z,27.9568,142.9793,8.54,5,mb,,52,1.11,0.7,us,us20002m4t,2015-06-09T00:44:36.087Z,"122km NE of Chichi-shima, Japan",earthquake
2015-06-04T21:43:30.210Z,37.5585,-118.8603333,6.93,0.69,md,20,91,0.04007,0.02,nc,nc72461051,2015-06-04T23:33:15.000Z,"14km SE of Mammoth Lakes, California",earthquake
2015-06-04T21:42:41.490Z,36.7686,20.5945,29.55,4.2,mb,,90,1.141,1,us,us20002m4m,2015-06-09T03:43:53.222Z,"97km WSW of Filiatra, Greece",earthquake
2015-06-04T21:41:08.390Z,38.7478333,-122.702,2.2,1.1,md,29,84,0.006796,0.09,nc,nc72461041,2015-06-05T18:49:31.986Z,"5km SE of The Geysers, California",earthquake
2015-06-04T21:40:56.630Z,37.6031667,-118.9525,8.66,0.59,md,15,122,0.01507,0.07,nc,nc72461046,2015-06-04T22:06:31.290Z,"5km SSE of Mammoth Lakes, California",earthquake
2015-06-04T21:34:57.910Z,-12.4698,-77.5869,33.76,4.6,mb,,182,0.871,0.48,us,us20002m4k,2015-06-07T03:48:31.926Z,"65km SW of Callao, Peru",earthquake
2015-06-04T21:29:47.008Z,37.3422,-117.1329,14.7926,0.72,ml,9,204.24,0.371,0.1732,nn,nn00497275,2015-06-04T23:11:44.081Z,"41km SSE of Goldfield, Nevada",earthquake
2015-06-04T21:20:30.439Z,37.3707,-117.1254,16.3142,2.38,ml,22,103.98,0.393,0.1128,nn,nn00497274,2015-06-04T22:15:04.802Z,"38km SSE of Goldfield, Nevada",earthquake
2015-06-04T21:18:22.850Z,37.195,-112.6588333,14.32,1.26,ml,5,274,0.221,0.11,uu,uu60113277,2015-06-05T15:39:29.650Z,"20km NW of Kanab, Utah",earthquake
2015-06-04T21:15:59.250Z,36.8179,20.5196,10,4.1,mb,,146,1.181,0.97,us,us20002m46,2015-06-09T04:34:30.998Z,"101km WSW of Filiatra, Greece",earthquake
2015-06-04T21:14:09.550Z,-18.0824,-177.8538,580.85,4.3,mb,,96,3.911,0.93,us,us20002pzq,2015-06-20T03:45:19.716Z,"297km NNE of Ndoi Island, Fiji",earthquake
2015-06-04T20:57:21.640Z,37.2378333,-121.6253333,5.58,1.33,md,19,53,0.04359,0.05,nc,nc72461016,2015-06-05T04:33:01.650Z,"12km NNE of Morgan Hill, California",earthquake
2015-06-04T20:51:20.000Z,18.6569,-66.7823,14,2.4,Md,3,316.8,0.30991877,0.02,pr,pr15155025,2015-06-04T23:39:35.235Z,"19km NNE of Hatillo, Puerto Rico",earthquake
2015-06-04T20:46:20.830Z,38.8095,-122.8228333,2.81,0.18,md,11,110,0.004997,0.02,nc,nc72461011,2015-06-13T01:21:08.280Z,"6km WNW of The Geysers, California",earthquake
2015-06-04T20:43:56.000Z,60.4364,-147.7789,9.6,1.7,ml,11,165.5999868,,0.7,ak,ak11622415,2015-06-10T08:17:37.920Z,"62km SE of Whittier, Alaska",earthquake
2015-06-04T20:40:51.800Z,38.8768349,-122.7965012,3.6,0.47,md,6,226,0.01163,0.01,nc,nc72461006,2015-06-04T20:42:32.230Z,"8km NW of Cobb, California",earthquake
2015-06-04T20:38:10.200Z,18.722,-64.9972,30,3,Md,12,187.2,0.3701059,0.2,pr,pr15155024,2015-06-05T04:40:51.053Z,"42km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-04T20:36:46.680Z,38.8246651,-122.8430023,2.34,0.69,md,10,74,0.006417,0.02,nc,nc72461001,2015-06-04T20:38:23.010Z,"9km NW of The Geysers, California",earthquake
2015-06-04T20:23:44.000Z,66.1566,-148.8329,11,0.8,ml,10,140.3999888,,0.8,ak,ak11622414,2015-06-10T08:17:02.134Z,"136km SSE of Coldfoot, Alaska",earthquake
2015-06-04T20:23:14.320Z,37.086,-119.7928333,0.14,1.8,md,9,84,0.08734,0.01,nc,nc72460996,2015-06-12T02:30:55.230Z,"11km S of Yosemite Lakes, California",earthquake
2015-06-04T20:15:56.000Z,66.3708,-147.6194,9.4,2.6,ml,,,,0.78,ak,ak11616954,2015-06-15T21:42:45.484Z,"106km W of Fort Yukon, Alaska",earthquake
2015-06-04T20:15:11.630Z,33.8636667,-117.5021667,3.37,0.81,ml,16,82,0.06626,0.1,ci,ci37393696,2015-06-04T21:07:54.720Z,"2km SE of Home Gardens, California",quarry blast
2015-06-04T20:02:39.372Z,37.0709,-116.9493,6.9564,0.99,ml,13,163.81,0.113,0.1602,nn,nn00497264,2015-06-06T00:32:59.066Z,"24km NW of Beatty, Nevada",earthquake
2015-06-04T19:36:15.750Z,32.7821667,-115.5415,11.11,1.32,ml,14,154,0.08305,0.19,ci,ci37393664,2015-06-04T19:56:21.014Z,"2km ESE of El Centro, California",earthquake
2015-06-04T19:33:09.000Z,62.8805,-143.4962,2.8,2.9,ml,,,,0.79,ak,ak11616917,2015-06-15T21:42:22.404Z,"57km SSW of Tok, Alaska",earthquake
2015-06-04T19:26:46.000Z,63.2179,-150.6673,123.6,1.5,ml,18,68.39999453,,0.51,ak,ak11622411,2015-06-10T08:17:01.515Z,"88km WSW of Cantwell, Alaska",earthquake
2015-06-04T19:16:37.270Z,39.5869,-119.8147,8.7,0.8,ml,9,70.61,0.005,0.1141,nn,nn00497455,2015-06-06T01:02:20.385Z,"3km WSW of Sun Valley, Nevada",earthquake
2015-06-04T19:07:46.370Z,46.8535,-121.7576667,3.52,0.07,md,6,91,0.02456,0.03,uw,uw61021072,2015-06-04T19:35:10.840Z,"28km NNW of Packwood, Washington",earthquake
2015-06-04T19:01:07.220Z,38.8073349,-122.748497,1.25,0.86,md,10,112,0.02576,0.01,nc,nc72460981,2015-06-04T19:02:42.300Z,"2km SW of Cobb, California",earthquake
2015-06-04T18:47:30.000Z,53.9612,-163.6341,41.4,3.6,ml,28,208.7999833,,0.57,ak,ak11616908,2015-06-10T08:16:59.637Z,"100km S of False Pass, Alaska",earthquake
2015-06-04T18:28:35.867Z,37.3597,-117.1214,12.4365,0.57,ml,8,207.49,0.385,0.1749,nn,nn00497943,2015-06-09T19:40:24.721Z,"40km SSE of Goldfield, Nevada",earthquake
2015-06-04T18:28:35.840Z,35.8506667,-117.6793333,3.91,0.28,ml,8,122,0.07507,0.05,ci,ci37393632,2015-06-04T19:29:47.965Z,"23km ESE of Little Lake, California",earthquake
2015-06-04T18:27:11.600Z,33.2918333,-116.744,13.4,0.83,ml,28,70,0.05706,0.16,ci,ci37393624,2015-06-04T19:26:41.125Z,"6km NNE of Lake Henshaw, California",earthquake
2015-06-04T18:26:27.370Z,33.293,-116.747,12.38,1.67,ml,50,40,0.05771,0.18,ci,ci37393616,2015-06-04T19:22:47.590Z,"6km NNE of Lake Henshaw, California",earthquake
2015-06-04T18:21:28.000Z,62.7688,-150.7349,8.7,1.7,ml,,,,0.78,ak,ak11616901,2015-06-10T08:17:26.682Z,"59km NNW of Talkeetna, Alaska",earthquake
2015-06-04T18:19:46.040Z,-24.6208,-177.2583,124.24,4.9,mb,,49,4.644,1.13,us,us20002m2w,2015-06-05T02:22:26.258Z,South of the Fiji Islands,earthquake
2015-06-04T18:19:33.650Z,36.559,-121.0798333,9.69,1,md,15,87,0.0378,0.08,nc,nc72460966,2015-06-09T01:22:18.920Z,"26km NE of Soledad, California",earthquake
2015-06-04T18:10:22.410Z,33.2138333,-116.743,8.99,0.87,ml,31,81,0.02574,0.16,ci,ci37393608,2015-06-04T18:25:34.844Z,"4km SSE of Lake Henshaw, California",earthquake
2015-06-04T18:07:46.130Z,37.3383,-117.1294,15.2233,0.05,ml,5,221.38,0.366,0.0824,nn,nn00497942,2015-06-09T19:24:46.147Z,"42km SSE of Goldfield, Nevada",earthquake
2015-06-04T18:02:03.400Z,35.7864,-96.9885,6.06,3.4,ml,,58,,0.72,us,us20002m32,2015-06-04T21:43:05.524Z,"13km NW of Chandler, Oklahoma",earthquake
2015-06-04T17:58:38.693Z,37.354,-117.1207,6.2844,0.34,ml,5,224.82,0.38,0.0992,nn,nn00497940,2015-06-09T19:12:22.720Z,"40km SSE of Goldfield, Nevada",earthquake
2015-06-04T17:58:12.392Z,37.3639,-117.1232,13.5769,0.68,ml,6,208.35,0.388,0.1679,nn,nn00497937,2015-06-09T19:06:00.383Z,"39km SSE of Goldfield, Nevada",earthquake
2015-06-04T17:51:58.138Z,37.3832,-117.1266,4.289,2.08,ml,24,172.45,0.401,0.1468,nn,nn00497253,2015-06-04T18:17:36.005Z,"37km SSE of Goldfield, Nevada",earthquake
2015-06-04T17:46:21.350Z,33.019,-117.3358333,9.08,1.73,ml,35,201,0.1614,0.19,ci,ci37393592,2015-06-04T18:18:13.012Z,"5km WSW of Encinitas, California",earthquake
2015-06-04T17:43:30.870Z,32.9653333,-115.5256667,9.07,2.02,ml,22,77,0.07017,0.14,ci,ci37393584,2015-06-04T18:09:19.121Z,"2km SSE of Brawley, California",earthquake
2015-06-04T17:26:54.000Z,51.8847,-176.9048,10.4,1.5,ml,8,176.3999859,,0.64,ak,ak11616872,2015-06-10T08:16:36.989Z,"16km W of Adak, Alaska",earthquake
